ID,TLC,EOM,LEAF,Gaia,RAdeg,DEdeg,plx,Gmag,bp-rp
5741,22,15,,5971490570140852608,253.8015,-36.5412,6.07,15.8,3.0
5747,22,-1,,6205445891173616768,225.474,-32.1328,9.02,14.1,2.7
5748,22,-1,,6205463758237709056,225.2808,-31.9355,8.85,14.4,2.7
5749,22,15,,5969125383167598208,250.8573,-40.448,5.9,15.3,3.0
5750,22,-1,,6205541411246196992,225.7549,-31.9298,7.86,17.1,3.6
5751,22,15,,5969140432735372416,251.2838,-40.3829,5.79,15.5,3.2
5754,22,-1,,5905863602926139648,219.7286,-47.21,5.99,17.1,3.4
5756,22,-1,,5896470891729962368,211.7247,-54.6458,8.46,12.6,2.1
5757,22,-1,,6023335429543183744,244.5425,-34.0905,6.5,14.7,2.7
5759,22,-1,,6023354567918167040,243.5757,-34.5237,7.98,17.0,3.6
5760,22,-1,,6023339346553614848,244.2232,-34.2175,5.46,16.3,3.3
5768,22,-1,,6072860559998261376,185.298,-56.1083,7.57,13.6,2.7
5770,22,-1,,6072867049682271232,185.4966,-55.9906,6.32,16.2,3.2
5771,22,-1,,6072839222599987968,184.7191,-56.1757,7.77,18.4,4.4
5772,22,-1,,6072865885757810048,185.1873,-55.9567,8.99,15.2,3.1
5785,22,-1,,6066277646434685056,207.8642,-51.7304,6.95,15.1,2.9
5787,22,4,,5299070455855471360,141.6698,-61.6041,7.69,13.3,2.4
5789,22,3,,5240722431799220992,168.4693,-63.541,6.9,16.6,3.2
5794,22,-1,,5787534436419552896,184.5858,-79.3122,11.03,4.2,-0.1
5795,22,27,A,5787486405802316288,181.9501,-79.8785,10.02,13.3,2.6
5797,22,12,A,5996902860784332800,240.7728,-40.3072,6.34,12.2,1.8
5815,22,22,,5998406614726160384,242.5492,-37.2925,7.32,13.3,2.5
5817,22,-1,,5998415651337892352,242.8708,-37.2767,5.61,17.7,3.8
5818,22,-1,,5998415651337891712,242.8726,-37.2763,5.46,16.9,3.4
5819,22,-1,,5998424030805385984,243.1435,-37.0624,6.09,15.7,3.3
5820,22,-1,,5998407782957670912,242.9311,-37.5169,6.96,14.9,2.8
5821,22,-1,,5998416750849420544,243.0794,-37.3188,7.89,15.7,3.1
5822,22,-1,,5998438809801803136,242.8039,-37.0237,7.01,13.6,2.5
5823,22,22,,5998388438424360192,242.7995,-37.4865,7.67,17.4,3.7
5824,22,-1,,5998419156031525120,243.1892,-37.1933,8.56,15.8,3.1
5827,22,-1,,6060690473793331840,195.0869,-56.3909,8.44,15.6,3.4
5830,22,27,,6060705596408831232,195.2665,-56.2186,9.5,14.0,2.8
5831,22,-1,,6060714736100043776,195.6607,-55.9931,6.37,15.1,3.0
5832,22,17,,6025335509916292352,247.48,-32.0854,6.06,15.4,2.8
5833,22,17,,6025376054409161344,247.6761,-31.6087,6.6,15.2,2.9
5835,22,17,,6025386946446046592,247.5028,-31.6479,6.58,14.6,2.7
5837,22,17,,6025384369465732608,247.3143,-31.6548,6.65,15.9,3.3
5840,22,-1,,6006401095041367168,231.2415,-39.1708,6.11,16.0,3.0
5841,22,-1,,6006338594679802496,232.448,-38.7,7.69,15.1,2.9
5843,22,-1,,6006346291261049984,232.1401,-38.75,7.84,14.4,2.7
5844,22,-1,,6006380887214466432,232.6404,-38.2666,6.67,14.5,2.7
5850,22,-1,,5908605205107459712,224.714,-43.0198,7.17,16.4,3.3
5860,22,15,,6017400948661124480,248.9839,-39.6825,5.55,15.0,2.7
5861,22,15,,6017407996732100352,249.319,-39.7421,5.65,14.6,2.6
5862,22,15,,6017420263159148672,249.4968,-39.39,5.22,14.3,2.7
5864,22,15,,6017399166277692032,248.9808,-39.7379,5.64,14.8,2.7
5865,22,15,,6017392088171140608,248.8402,-39.8673,5.13,17.3,3.3
5866,22,15,,6017414662521687936,249.2821,-39.5655,5.69,15.4,3.0
5867,22,15,,6017399746070139392,248.8792,-39.7447,5.49,15.8,3.0
5868,22,15,,6017419404165564416,249.4585,-39.4729,5.52,15.0,2.7
5869,22,15,,6017394802590892544,248.6916,-39.8374,5.73,15.6,3.0
5871,22,15,,6017420636791713536,249.3566,-39.4969,5.96,16.1,3.2
5872,22,15,,6017417892337055616,249.446,-39.4903,5.57,16.7,3.3
5873,22,15,,6017410230115157120,249.4205,-39.6309,5.65,15.3,2.8
5874,22,15,,6017415036154167040,249.2108,-39.5652,5.75,16.5,3.3
5875,22,15,,6017420091360392832,249.5263,-39.4057,5.55,15.3,2.9
5876,22,15,,6017423046298022144,249.4396,-39.3873,5.65,14.5,2.9
5877,22,15,,6017415590234752768,249.2637,-39.5114,5.68,16.3,3.1
5886,22,-1,,6078337330486726528,192.5702,-51.5104,9.07,14.5,2.8
5887,22,27,,6078337330476660992,192.5699,-51.5109,8.99,14.6,3.0
5889,22,27,,5855892624824190336,181.2879,-70.0708,9.52,12.9,2.3
5907,22,-1,,5345926521837097216,171.883,-56.1995,9.68,12.6,2.4
5911,22,-1,,6100509910171072512,220.8701,-43.1842,6.59,15.9,3.1
5912,22,-1,,6100514961052186752,221.4839,-43.2778,6.84,17.4,3.7
5915,22,-1,,5479654005068766208,106.6446,-59.9087,10.16,14.6,2.9
5952,22,-1,,6091425882542641536,213.8719,-49.9631,6.76,13.8,2.4
5954,22,-1,,6014349602034293248,232.4281,-34.4145,6.99,16.4,3.3
5955,22,-1,,5254474058096434432,159.6848,-59.9121,10.96,14.8,3.0
5958,22,-1,,6107930617224019840,209.3507,-44.0226,8.19,13.1,2.3
5959,22,24,,6107876775513601024,208.7849,-44.6639,7.66,14.4,2.7
5960,22,-1,,5897449869378907520,214.3661,-51.6186,8.92,14.4,2.8
5961,22,-1,,5897446570843581056,214.2727,-51.7646,8.23,16.0,3.9
5974,22,-1,,5236539580341818624,175.4252,-65.3583,9.89,12.5,2.3
5975,22,27,,5236514527759257472,174.8355,-65.6402,9.56,17.7,4.0
5984,22,27,E,6075362052034659712,180.1844,-57.1733,9.34,15.6,3.3
5989,22,20,,5906901649285722880,224.9775,-46.248,7.16,7.1,0.0
5990,22,20,,5906896357885973760,225.1309,-46.3587,7.04,15.0,2.7
5991,22,-1,,5906844818280225280,223.5245,-46.6436,7.47,16.5,3.5
5992,22,27,,5863256707026042240,196.4071,-62.2035,8.6,11.6,1.7
5993,22,-1,,6008455257648811264,237.247,-39.4858,6.42,15.4,2.9
5999,22,-1,,6197913033933161216,225.825,-38.4153,7.18,16.7,3.5
6013,22,-1,,6197885202544669312,225.4969,-38.5486,7.02,13.9,2.7
6014,22,-1,,6197930626119323264,225.6464,-38.2371,7.12,16.0,3.3
6015,22,17,,6032493498103447936,250.7094,-27.8535,6.96,13.8,2.4
6024,22,16,,5977126941587415936,256.4942,-36.2399,7.51,15.4,3.0
6031,22,-1,,6033841778551197824,252.4872,-27.7948,8.09,15.8,3.3
6032,22,26,,6082096148423381376,198.9587,-48.5734,7.7,14.4,2.6
6034,22,-1,,6082109102044905216,199.1736,-48.3238,9.21,14.3,2.8
6035,22,26,,6082109239483866752,199.2106,-48.3046,7.95,16.0,3.3
6036,22,-1,,5898893047107385472,215.2977,-51.5648,7.08,15.0,3.2
6037,22,-1,,5895554242639666816,212.4629,-55.7651,8.04,15.5,3.2
6039,22,21,,5898894043539751552,215.117,-51.6279,7.34,16.1,3.2
6041,22,22,,6011348244534546560,238.3125,-35.9516,7.28,15.2,3.0
6046,22,-1,,6004565529099467136,227.1946,-42.5445,6.47,15.4,2.9
6066,22,-1,,6004569033793057152,227.2372,-42.3518,7.01,14.8,2.8
6069,22,-1,,6004539621860289664,226.6458,-42.2665,7.37,15.7,3.0
6113,22,-1,,6011334363200169216,238.4616,-36.0651,5.42,16.7,3.3
6114,22,-1,,6011346423468696704,238.2033,-35.9121,8.65,13.7,2.4
6129,22,-1,,5221537843653900544,130.5035,-71.2225,11.75,14.7,3.2
6130,22,1,,6653162456161626368,272.3738,-54.5153,25.76,13.4,3.4
6132,22,-1,,6067727489961506944,197.9606,-54.1327,7.3,15.9,3.2
6134,22,-1,,6067778651612437760,195.332,-54.7439,7.25,15.9,3.1
6135,22,-1,,6067750957662662272,198.2614,-53.7547,9.21,14.8,2.9
6136,22,-1,,6067717663075461504,197.2794,-54.1793,7.19,14.1,2.4
6137,22,-1,,5856824731492431104,189.8767,-67.3071,9.75,17.8,4.5
6139,22,27,C,5860258884264509568,188.6664,-65.7209,9.31,16.2,3.4
6147,22,-1,,4113389169787569664,254.7379,-24.0168,7.05,16.0,3.2
6148,22,-1,,6035606597786562048,243.8343,-32.9182,6.34,11.5,1.5
6180,22,15,,5970704934710482944,251.8528,-39.4968,5.72,15.5,2.9
6181,22,15,,5970702834404576128,252.0248,-39.4612,5.78,15.9,2.9
6183,22,15,,5970708198886075136,251.8504,-39.3138,5.62,14.9,2.6
6185,22,3,,5239324810756011776,158.8145,-65.7444,6.51,15.3,2.8
6186,22,-1,,5970698337639249792,252.2961,-39.3948,4.96,16.1,3.0
6194,22,-1,,6038256386444889344,243.5574,-30.7337,7.41,14.6,2.8
6195,22,-1,,6038266556927594112,243.6672,-30.5033,6.97,16.1,3.3
6205,22,-1,,6038256386444888960,243.5599,-30.7333,7.42,15.2,2.9
6213,22,-1,,6647518766053564544,274.0517,-58.7355,32.95,11.5,2.8
6227,22,-1,,6205599169966651008,225.8672,-31.288,5.99,16.1,3.3
6228,22,-1,,6205672528008385024,225.7807,-30.9085,6.22,14.9,2.6
6230,22,27,,5343771547768311168,178.8339,-55.6166,9.06,13.9,2.9
6231,22,-1,,5941084091429435776,249.6964,-47.6864,7.34,13.1,2.1
6233,22,-1,,5975202521319466240,260.6544,-36.3465,7.14,14.8,2.8
6234,22,-1,,5975202521319466496,260.6522,-36.3456,7.27,15.0,3.0
6236,22,-1,,6054264068849034752,180.0742,-63.9302,7.15,13.6,2.4
6239,22,-1,,5836666560185012352,180.0336,-78.1943,9.89,13.0,2.6
6241,22,-1,,6066316816537618560,207.4759,-51.8664,7.26,14.9,2.8
6245,22,-1,,4127700554893572608,256.8123,-21.1017,6.42,15.6,3.0
6246,22,-1,,6066282903475062528,206.7309,-52.2788,9.62,14.4,2.9
6251,22,20,,6000441501509762432,229.0157,-44.0686,6.37,16.3,3.2
6263,22,-1,,6000401193228932736,229.4704,-44.217,9.08,14.4,2.8
6264,22,-1,,6000408997196341248,229.6993,-44.053,6.05,15.9,3.2
6265,22,-1,,6000439302486573440,228.8453,-44.0618,6.84,14.3,2.6
6266,22,-1,,6064679300141091328,207.3286,-55.5468,8.23,15.4,3.1
6270,22,27,,5842913371084380544,189.6963,-71.6643,9.35,13.1,2.5
6274,22,-1,,5342849298035172864,173.0712,-56.8358,10.02,14.8,3.2
6277,22,-1,,6005562683068323584,230.8346,-41.3856,6.93,16.2,3.5
6283,22,-1,,6005508630897881856,227.5401,-39.3084,7.8,16.2,3.2
6284,22,-1,,6005559075295627264,230.8308,-41.565,6.88,15.7,3.0
6285,22,-1,,6005542548259894912,227.7853,-38.9788,7.46,16.9,3.5
6289,22,15,,5994002830154542464,245.3531,-39.6965,5.84,15.8,3.1
6291,22,-1,,6058181083371803776,188.7406,-59.8273,9.48,11.7,1.9
6293,22,-1,,5770902678078426368,202.3498,-83.2164,9.1,14.2,2.8
6294,22,27,,5862844115301741056,190.5469,-64.0517,9.53,15.9,3.6
6295,22,27,,6061594998224041344,192.4634,-56.0964,9.02,14.1,2.7
6296,22,-1,,6061594998224040960,192.4616,-56.0965,9.08,14.4,2.8
6298,22,-1,,5862863803432935680,190.6418,-63.7938,8.87,15.6,3.4
6299,22,-1,,5258284827944274176,151.8587,-58.8689,7.1,16.8,3.3
6300,22,-1,,5258252942105518080,150.9937,-59.4007,10.19,14.3,2.9
6302,22,-1,,6083709613047577344,201.865,-47.3189,11.03,13.4,2.8
6303,22,1,,5951200040752113280,259.9252,-46.258,18.87,11.7,2.8
6306,22,-1,,5870000870894500352,203.7301,-59.2038,9.68,11.3,1.7
6317,22,8,,6728067471780966016,276.2645,-36.9265,7.0,16.5,3.8
6318,22,8,,6728069984365602944,276.508,-36.9659,7.43,13.6,2.3
6319,22,-1,,6006436519932566016,231.687,-38.8335,6.5,16.5,3.3
6320,22,-1,,6006451500778705280,231.558,-38.6301,8.65,14.3,2.7
6322,22,-1,,6006452497211102208,231.4851,-38.6759,6.98,16.5,3.2
6323,22,27,C,5859866294238119040,187.9302,-66.8041,9.65,13.6,2.6
6328,22,3,,5239724277074823168,160.3494,-64.7323,6.49,16.5,3.4
6331,22,-1,,5908685327718523520,224.6411,-42.3953,6.82,15.5,3.0
6332,22,3,,5239689097025651072,160.0475,-65.1002,6.49,5.5,-0.2
6334,22,-1,,6076922946220195456,181.973,-54.0422,7.33,15.2,2.9
6344,22,8,,6729805803970686592,279.1158,-39.0491,6.69,11.4,1.4
6357,22,-1,,5975221281736231680,259.8059,-36.7682,7.81,15.5,3.3
6363,22,-1,,5945104588806333824,267.1406,-53.1035,12.97,12.9,2.5
6367,22,-1,,6197991511575058560,226.5695,-38.0442,8.23,15.0,2.9
6373,22,-1,,5979307547997706368,260.4747,-32.9933,6.71,16.2,3.5
6374,22,3,,5241344407477881728,163.1152,-62.7615,6.41,15.9,2.9
6375,22,-1,,5979297304482513792,261.2753,-32.6146,8.34,14.9,2.8
6376,22,-1,,5979292292273116544,261.1157,-32.7146,7.13,15.6,2.9
6387,22,15,,5971171093260728320,251.2829,-37.7382,6.08,14.9,2.8
6388,22,-1,,5903119123145351936,226.4272,-49.1976,8.07,14.7,2.9
6389,22,-1,,5971155077282491264,251.465,-37.8516,7.26,14.9,2.9
6390,22,15,,5971165664421282432,251.2021,-37.8107,5.72,14.6,2.7
6406,22,-1,,6097351391218764160,213.4653,-44.3916,6.93,15.5,3.0
6407,22,-1,,6097332665161270656,212.9904,-44.5591,7.67,16.2,3.5
6411,22,-1,,5891997081998802048,215.3132,-57.8329,9.4,13.3,2.5
6424,22,24,,6109745155007067904,212.6189,-42.5899,6.97,15.8,3.3
6425,22,-1,,6109774841820067968,211.7458,-42.6451,6.64,16.1,3.2
6429,22,-1,,5978529265576291072,258.8026,-35.5923,7.65,15.6,3.1
6449,22,27,,5787649923798412800,187.9828,-78.8091,9.97,13.0,2.5
6453,22,-1,,5240062930986861696,166.8748,-65.3767,7.4,15.6,3.0
6458,22,9,,4115352661364462592,258.6108,-22.0056,9.34,16.2,3.5
6459,22,-1,,6059311518744979840,188.3549,-58.1978,8.06,16.6,3.4
6464,22,-1,,5980439014263113600,259.2782,-31.4462,7.33,15.2,3.3
6465,22,-1,,5975266430433106176,260.3262,-36.1483,6.59,14.9,2.9
6466,22,-1,,5891560129204634752,217.8458,-57.8592,8.45,15.7,3.2
6467,22,-1,,5980437738560024576,259.2708,-31.492,7.31,14.9,2.8
6469,22,24,,6107940409748959360,208.3782,-44.3746,7.86,15.9,3.2
6472,22,24,,6107989784693577344,208.6482,-43.9468,7.47,14.5,2.7
6473,22,-1,,6107956936783144064,208.3035,-44.2149,8.08,15.6,3.1
6474,22,24,,6107972261226881024,208.806,-44.1219,7.28,17.9,3.9
6477,22,27,,6060734046265716480,189.138,-58.5316,9.96,16.9,3.6
6479,22,-1,,4112253722215035776,256.5121,-25.3396,8.13,13.5,2.3
6481,22,-1,,4112253687855301120,256.505,-25.3419,8.55,9.5,1.1
6487,22,-1,,5960986213991287680,264.767,-39.4362,6.32,14.3,2.8
6496,22,4,,5324415057863136384,133.1699,-52.1288,7.95,6.6,-0.1
6499,22,-1,,6006501219321752320,231.2948,-38.613,8.54,13.9,2.6
6500,22,-1,,6006457170135548288,231.7269,-38.555,5.81,16.4,3.3
6501,22,-1,,6741967708230422272,289.3493,-37.9475,7.11,9.7,1.2
6504,22,-1,,6168418875031853952,204.951,-33.1056,10.12,16.2,3.4
6505,22,-1,,6006507404074351488,231.4105,-38.3967,8.42,14.8,3.1
6507,22,15,,5967828165566252288,250.3491,-42.0733,5.65,17.0,3.8
6513,22,-1,,6009902764702966784,235.4378,-36.6894,5.6,17.4,3.5
6522,22,27,,6072887188795984256,185.8094,-55.6713,8.99,13.4,2.4
6527,22,12,A,5997490206145065984,242.1269,-38.473,6.32,14.0,2.9
6528,22,-1,,5997496184732433280,242.6275,-38.5312,8.13,16.8,3.6
6529,22,27,,6072916532013619712,184.0195,-55.854,9.39,16.4,3.5
6530,22,12,A,5997483746514034176,242.0639,-38.5429,6.26,15.2,3.5
6531,22,-1,,6072893029952309632,184.0046,-56.2353,7.83,10.7,1.5
6532,22,27,E,6072902547600437888,184.6045,-55.9738,8.94,15.5,3.2
6533,22,12,,5997527211584036480,242.5577,-37.9998,5.98,16.0,3.8
6535,22,12,,5997493401600889856,242.5826,-38.6019,6.31,17.2,3.8
6536,22,22,,5997490893339819008,242.2322,-38.4426,6.95,16.3,3.3
6537,22,-1,,6080564803602167680,199.4461,-51.8948,9.79,14.7,3.4
6538,22,12,A,5997493397287745408,242.5773,-38.6036,6.3,16.3,3.4
6540,22,-1,,5997478798711603968,242.1116,-38.6837,6.06,17.0,3.4
6541,22,12,A,5997490206145065088,242.1279,-38.4742,6.41,10.7,1.3
6552,22,-1,,5900430164379420800,227.8425,-51.6455,6.82,13.3,2.3
6554,22,-1,,6080545527792037504,199.0967,-51.4757,7.41,15.3,3.0
6555,22,-1,,6098521615193343872,220.0802,-45.7939,6.71,6.6,-0.1
6557,22,-1,,6118566090121459456,216.5941,-36.9657,6.41,17.8,4.2
6558,22,-1,,6080545527792039296,199.0963,-51.4737,7.4,16.2,3.3
6561,22,-1,,5904697368993430144,222.0777,-48.8873,6.46,17.4,3.7
6562,22,-1,,6098514949404070144,219.9934,-45.8991,6.1,14.4,2.5
6564,22,-1,,5904704378380193664,222.0721,-48.8063,6.28,14.8,3.0
6565,22,-1,,5904713037034796544,221.2715,-49.207,5.86,15.5,2.8
6566,22,4,,5259777277525830144,150.8245,-56.0393,6.82,14.6,2.5
6579,22,-1,,5982086666715559168,238.4232,-51.5132,6.31,15.7,3.0
6580,22,23,,6013770571725180032,231.406,-35.6964,7.35,15.4,3.2
6582,22,-1,,6079851151837148928,192.6415,-48.449,7.6,16.2,3.5
6583,22,-1,,6081034741745980288,195.6119,-52.0142,9.89,12.1,2.3
6584,22,27,,5855209896823545344,185.5022,-70.0178,10.01,14.0,2.6
6622,22,-1,,6205813437294165376,224.3796,-30.8904,9.02,13.9,2.6
6632,22,-1,,6071362063101149312,183.0921,-58.0196,10.29,13.8,2.7
6634,22,27,,6071357012219479040,182.9406,-58.1761,9.32,14.4,2.9
6636,22,5,,5322991190303990272,127.1792,-50.2291,6.26,15.5,3.1
6659,22,-1,,5905886215936891008,220.4137,-47.0042,8.91,15.1,3.0
6664,22,-1,,6035711498073105152,242.9576,-32.8509,6.95,15.4,3.2
6665,22,-1,,6066665533542106368,196.8974,-56.2104,8.21,15.3,3.0
6666,22,-1,,6035701224510920320,242.5688,-32.935,6.95,14.8,2.8
6669,22,27,,6066361690377824896,197.0568,-56.9732,9.41,16.3,3.5
6676,22,27,,6075410155651501056,181.0452,-56.7204,9.35,15.3,3.1
6683,22,-1,,6113828260159279872,209.3762,-40.1558,7.33,16.9,3.8
6685,22,27,,5862577621189353472,191.4338,-64.4803,8.82,12.8,2.2
6691,22,-1,,5306445292668215808,140.7572,-58.1968,6.44,15.6,2.8
6692,22,4,,5306462438177086848,140.4078,-58.0258,7.51,15.1,2.9
6693,22,12,A,5997006897751436544,242.2278,-39.6287,6.32,13.3,2.2
6699,22,-1,,5959421329734258816,260.8532,-42.7678,5.35,17.3,3.6
6700,22,12,A,5996968590958920320,241.9476,-40.0271,6.31,16.3,3.9
6701,22,-1,,5996978039887357568,242.1175,-39.7909,6.69,13.6,2.7
6702,22,12,A,5997000717315534592,242.2262,-39.7681,6.17,14.0,2.7
6704,22,-1,,5998448052572448640,242.2067,-37.3453,8.21,14.6,2.8
6705,22,22,,5998447635942264576,242.1178,-37.384,7.57,16.3,3.3
6706,22,22,,5998462930339246976,242.1173,-37.2384,7.27,14.7,2.8
6707,22,22,,5996967010410938496,241.893,-40.0712,7.3,15.5,2.9
6708,22,22,,5996981029184652032,242.0529,-39.7563,7.27,14.8,2.8
6709,22,-1,,5959421501509934464,260.8128,-42.7674,5.01,11.9,1.6
6711,22,-1,,5998479148136174208,242.5327,-37.1014,7.68,14.3,2.6
6712,22,-1,,5998479148136172800,242.5324,-37.1046,7.49,13.8,2.6
6716,22,27,A,5836756960654872832,181.1498,-77.5263,9.92,12.6,2.5
6734,22,15,,5969152355566213760,251.1753,-40.3553,5.87,15.4,2.9
6735,22,15,,5969151389145046784,251.5384,-40.1099,5.61,14.4,2.3
6737,22,15,,5969154176591871872,251.2702,-40.2879,5.79,15.6,3.0
6739,22,15,,5969151320423053184,251.5446,-40.1247,5.72,15.2,2.7
6740,22,-1,,4038485592980978176,273.8895,-35.3313,6.23,14.7,2.7
6741,22,-1,,6084578639520110208,195.1328,-49.973,7.39,16.1,3.2
6742,22,26,,6084612277704587904,196.1367,-49.5271,7.79,15.1,2.9
6743,22,26,,6084621829711973504,196.3107,-49.3165,8.0,16.0,3.3
6745,22,-1,,6037073930415974272,241.8949,-30.1006,6.86,16.2,3.3
6748,22,-1,,6032550707068257024,250.4524,-27.6013,6.29,14.9,2.8
6757,22,4,,5257643262920665088,148.9004,-58.6388,6.96,14.3,2.6
6764,22,-1,,6076989501035802880,182.419,-53.541,9.11,16.6,3.6
6768,22,27,E,5343805185945764224,177.9882,-56.4742,9.58,15.2,3.2
6772,22,-1,,6006557466209969152,231.7856,-38.3492,7.85,17.1,4.0
6773,22,-1,,6006529669185014272,231.4671,-38.0883,7.47,17.4,3.7
6774,22,-1,,6006556740355633408,231.9581,-38.2766,7.42,18.3,4.2
6799,22,-1,,6201324028237163008,227.7507,-33.9468,8.17,14.3,2.6
6801,22,-1,,6201400031978618880,227.5471,-33.5143,8.32,15.7,3.2
6803,22,-1,,6201418448798494720,227.3524,-33.3214,6.82,14.9,2.8
6804,22,-1,,6201353367156854656,228.2558,-33.7556,5.75,16.9,3.5
6805,22,-1,,6022369680375649792,245.6648,-35.2184,7.41,15.0,3.0
6813,22,24,,6108087362051699968,204.8859,-45.8847,7.91,17.3,3.7
6818,22,24,,6108084583212612096,204.7744,-45.9055,7.82,14.3,2.7
6819,22,24,,6108106504725921920,204.9959,-45.6216,7.5,15.9,3.2
6820,22,24,,6108078570258243840,204.6049,-46.0904,7.73,14.7,2.8
6822,22,-1,,6026715259623745664,254.0021,-32.8578,6.63,15.4,3.0
6823,22,-1,,5964852062464117760,253.2497,-43.1014,6.53,17.0,3.4
6837,22,16,,6025882001583615232,253.5393,-34.7436,7.19,16.5,3.4
6838,22,-1,,5254528170350191232,158.1743,-59.6502,6.87,16.0,3.1
6839,22,27,,5857263986382224128,194.7837,-67.863,9.79,13.3,2.6
6847,22,-1,,6021857170519052544,244.8298,-35.9635,7.28,14.7,2.7
6852,22,-1,,6025411032622766592,248.35,-31.6314,6.42,13.2,2.2
6854,22,27,C,6059610242319741440,189.8074,-59.938,9.48,13.9,2.7
6857,22,-1,,6062209590895370752,198.0929,-58.9064,8.29,16.9,3.6
6858,22,-1,,6033307205434051840,255.1773,-27.4211,8.17,14.6,2.9
6859,22,6,,6033295694916630272,255.1423,-27.632,6.23,14.2,2.7
6862,22,6,,6033295694919549312,255.1457,-27.6346,6.06,10.7,1.4
6892,22,-1,,6002556652641003648,230.8371,-41.5743,6.92,15.4,2.9
6893,22,20,,6000473456067220864,229.203,-43.7054,6.4,17.4,3.6
6894,22,-1,,6002534662408488320,231.106,-41.8736,8.44,16.3,3.4
6902,22,-1,,5869088104424553600,203.9191,-60.5461,9.33,15.0,3.0
6906,22,-1,,5991627644521431168,243.4964,-43.8607,7.94,14.7,2.8
6953,22,-1,,6074011645588781952,192.7098,-54.2234,10.6,14.6,2.9
6954,22,-1,,6074015734397383424,192.6645,-54.1583,6.83,17.0,3.6
6956,22,27,,6074028997257749376,191.8166,-54.4371,9.06,16.2,3.7
6987,22,27,,5842961268560899840,188.4579,-71.4246,9.91,14.5,3.1
6995,22,27,,5859187277060333184,180.6566,-69.1923,9.54,5.9,-0.1
7001,22,10,,4115407087191386240,257.6322,-21.8423,6.45,16.3,3.3
7004,22,-1,,6013501947290447872,231.7147,-36.7466,9.18,15.0,3.5
7011,22,7,,5960594852214489856,264.1489,-41.0924,6.93,14.6,2.8
7012,22,-1,,6013467587551874560,232.435,-36.6831,6.69,14.5,2.5
7014,22,-1,,6013504627350137216,231.8217,-36.6206,7.6,15.6,3.0
7029,22,27,,6067799576694628352,196.3326,-54.4161,9.02,15.7,3.4
7037,22,-1,,5271211025918733440,121.6268,-68.1558,9.65,15.3,3.3
7045,22,-1,,5978048710291051520,255.8627,-34.9201,6.55,14.6,2.8
7057,22,27,C,5860783355676896512,185.2324,-65.5768,9.32,12.2,2.1
7073,22,-1,,6009995742152335232,236.1123,-36.4286,6.53,15.1,3.2
7085,22,-1,,6083566882662827008,200.7984,-48.0758,7.55,16.9,3.5
7089,22,-1,,5902467044032364160,227.9315,-49.0603,7.46,14.8,2.8
7090,22,-1,,6088207126668624384,200.4049,-44.3645,9.04,12.1,2.1
7092,22,-1,,6058191425644830208,184.6214,-61.0376,8.27,14.4,2.6
7093,22,27,C,5860069978769202176,187.6483,-66.5457,9.09,13.2,2.7
7095,22,27,,6058192628235894912,184.9068,-60.967,8.61,17.1,3.8
7097,22,27,,6058202936158625536,185.4967,-60.6878,9.36,16.1,3.5
7111,22,27,C,5860992778279047936,187.6517,-65.2577,9.2,14.6,3.0
7119,22,27,,6063060647246465792,196.9531,-58.2394,8.33,17.6,3.9
7134,22,-1,,6205992795127811328,230.5269,-35.1081,7.21,16.9,3.6
7136,22,-1,,6205972041845892864,230.9521,-35.3202,6.88,13.9,2.5
7138,22,27,,6053897076801756800,187.6839,-62.8869,8.69,14.2,2.9
7143,22,-1,,6198188564675759360,223.7172,-39.2071,7.23,15.1,2.8
7146,22,-1,,6109931144270181760,212.5248,-41.7952,6.92,13.6,2.3
7157,22,-1,,5970865218530488704,252.0606,-38.8161,7.34,14.8,2.8
7158,22,15,,5970884219469461632,251.884,-38.5663,5.37,17.0,3.4
7159,22,15,,5970889171610927488,251.9708,-38.5618,5.54,16.5,3.6
7160,22,15,,5970863294387119488,252.03,-38.8984,5.59,17.6,3.5
7162,22,15,,5970854262132662272,252.6489,-38.5452,5.98,14.9,2.7
7168,22,24,,6108158422289782912,206.2824,-45.4313,7.41,14.8,2.8
7169,22,24,,6108207487996612864,206.4374,-44.9289,7.4,16.3,3.1
7170,22,24,,6108164297805133184,206.248,-45.3106,7.59,14.3,2.7
7173,22,-1,,5328364812869787008,133.7528,-49.002,5.33,16.0,2.9
7174,22,15,,5970870853527861376,252.2986,-38.6661,5.62,15.6,2.9
7177,22,22,,6003218249404446848,233.5833,-39.3568,6.94,15.3,2.9
7178,22,-1,,6003224674675574272,233.6655,-39.2791,7.04,15.1,2.9
7196,22,-1,,4071509394692078976,282.1549,-28.4076,6.52,16.0,3.1
7201,22,-1,,6012379689518716032,233.129,-38.0785,6.81,15.6,3.2
7203,22,-1,,5320533296477184640,123.2097,-53.5609,6.49,18.1,4.0
7207,22,-1,,5252614886999660160,151.7706,-63.8903,7.37,15.7,3.2
7213,22,-1,,6006576054828994176,232.2504,-38.1328,8.63,16.7,3.7
7218,22,-1,,6201456107071825536,227.7686,-32.8586,7.07,11.5,1.6
7224,22,3,,5241373548848085888,161.399,-63.6954,6.4,15.4,2.7
7228,22,15,,5970735961559161856,251.2614,-39.5376,5.85,16.5,3.2
7230,22,3,,5240124641070925312,169.1504,-64.9981,6.97,15.9,3.0
7231,22,3,,5241353379680267904,161.697,-63.9358,6.77,17.3,3.5
